Unnamed: 0,mmr0,mmr1,mmr2,mmr3,mmr4,mmr5,mmr6,mmr7,mmr8,mmr9,mmr10,mmr11,mmr12,mmr13,mmr14,mmr15,mmr16,mmr17,mmr18,mmr19,mmr20,mmr21,mmr22,mmr23,mmr24,mmr25,mmr26,mmr27,mmr28,mmr29,mmr30,mmr31,mmr32,mmr33,mmr34,mmr35,mmr36,mmr37,mmr38,mmr39,mmr40,mmr41,mmr42,mmr43,mmr44,mmr45,mmr46,mmr47,mmr48,mmr49,mmr50,mmr51,mmr52,mmr53,mmr54,mmr55,mmr56,mmr57,mmr58,mmr59,mmr60,mmr61,mmr62,mmr63,mmr64,mmr65,mmr66,mmr67,mmr68,mmr69,mmr70,mmr71,mmr72,mmr73,mmr74,mmr75,mmr76,mmr77,mmr78,mmr79,mmr80,mmr81,mmr82,mmr83,mmr84,mmr85,mmr86,mmr87,mmr88,mmr89,mmr90,mmr91,mmr92,mmr93,mmr94,mmr95,mmr96,mmr97,mmr98,mmr99
132,6213.31,6298.6,6235.66,6268.85,6237.52,6291.19,6281.49,6202.42,6236.61,6335.26,6305.55,6239.58,6284.27,6176.18,6217.07,6305.27,6237.6,6246.86,6123.79,6248.47,6164.72,6340.13,6275.25,6313.97,6180.41,6319.48,6294.34,6248.66,6265.22,6267.02,6215.34,6355.19,6223.1,6300.45,6249.98,6242.45,6255.59,6316.13,6291.56,6313.18,6303.53,6232.46,6296.35,6202.19,6276.16,6226.54,6214.57,6378.64,6214.24,6275.54,6241.5,6370.9,6195.29,6308.51,6294.19,6233.26,6332.64,6317.25,6337.55,6253.06,6275.32,6326.42,6183.05,6194.18,6237.79,6266.46,6289.13,6263.39,6299.48,6286.07,6226.75,6265.48,6251.85,6243.81,6222.0,6207.88,6225.42,6258.42,6217.37,6311.81,6151.79,6234.15,6240.23,6206.16,6213.06,6331.37,6279.31,6238.43,6278.53,6314.87,6236.19,6271.04,6229.42,6181.2,6251.04,6261.77,6145.43,6214.79,6274.3,6245.16
133,6676.04,6681.57,6635.77,6717.98,6545.85,6713.97,6643.01,6627.84,6699.49,6709.68,6695.87,6666.15,6771.74,6611.64,6661.76,6762.51,6721.9,6640.01,6692.53,6682.88,6711.05,6730.56,6630.08,6749.41,6645.02,6733.31,6718.28,6653.43,6677.16,6616.96,6642.06,6715.74,6626.01,6657.68,6625.13,6635.97,6683.4,6616.46,6723.44,6657.74,6721.01,6652.54,6596.57,6594.3,6708.72,6699.38,6583.87,6714.92,6657.2,6733.48,6659.96,6758.27,6669.88,6768.25,6681.65,6642.32,6693.07,6708.88,6700.34,6673.92,6701.35,6756.3,6628.89,6658.25,6642.51,6596.28,6742.13,6711.28,6743.02,6650.5,6663.65,6673.75,6641.25,6681.13,6621.32,6613.04,6688.4,6739.5,6720.38,6764.94,6667.9,6663.34,6631.82,6620.62,6543.9,6728.45,6651.43,6744.77,6689.97,6653.29,6673.69,6673.99,6735.81,6544.7,6645.31,6664.72,6570.84,6689.24,6685.04,6686.75
134,8931.61,8939.58,9032.68,9219.89,9107.03,9067.22,9065.19,9113.8,9001.83,9069.55,9106.12,9033.9,9063.41,8951.46,9051.21,9217.42,9080.99,8926.91,9015.72,9145.15,9058.76,9076.85,8957.57,9144.59,9075.21,9181.23,9134.26,9044.95,9039.42,9036.52,9124.56,8967.23,9106.81,9107.98,9065.83,8988.91,9084.61,9075.27,9124.95,9058.88,9053.53,9081.05,9060.73,8947.56,9169.96,9089.08,9083.28,9073.77,9092.21,9232.84,9047.4,9120.83,9119.12,9061.03,9094.37,8876.51,9072.13,9154.49,9079.64,8889.71,9018.32,9162.84,9043.83,9052.5,9099.75,9180.32,9145.83,8993.05,9141.17,9136.29,9001.93,9021.44,9049.75,8967.72,9006.63,9006.57,9089.35,8967.16,9133.34,9161.89,9024.61,9174.04,9078.38,9000.26,9068.97,9014.67,9124.09,9052.75,9038.68,9197.48,9030.97,9067.7,9054.58,8987.66,9079.75,9052.24,9096.41,9094.9,9163.37,9131.67
135,11738.1,11589.6,11747.5,11850.7,11610.4,11775.9,11717.9,11620.2,11560.0,11764.3,11729.4,11749.0,11762.4,11709.8,11684.7,11828.4,11671.1,11642.4,11589.8,11695.5,11721.3,11769.5,11503.5,11848.2,11790.3,11793.6,11815.9,11647.8,11491.3,11812.6,11731.6,11781.7,11728.1,11724.4,11700.4,11753.6,11705.6,11605.0,11560.8,11805.7,11829.2,11634.0,11688.4,11419.5,11760.3,11531.7,11744.4,11796.0,11649.6,11774.5,11866.9,11863.1,11729.0,11811.3,11748.9,11741.0,11772.2,11789.3,11770.9,11577.1,11744.2,11850.7,11610.1,11723.9,11812.8,11758.8,11884.2,11565.4,11834.1,11771.1,11503.8,11686.0,11741.8,11736.4,11815.8,11673.0,11672.4,11557.0,11783.6,11848.1,11733.2,11801.5,11688.1,11608.2,11661.8,11811.5,11737.5,11700.9,11783.0,11898.6,11814.8,11874.2,11710.6,11653.2,11698.6,11748.4,11763.9,11826.3,11812.4,11704.0
136,7847.55,7822.37,7794.65,7806.93,7806.14,7880.92,7854.09,7836.58,7777.48,7779.08,7818.45,7745.32,7798.65,7752.25,7777.28,7859.95,7808.35,7698.54,7761.56,7803.71,7797.59,7870.76,7827.87,7882.0,7826.55,7876.64,7883.06,7860.3,7821.11,7826.83,7748.3,7861.03,7773.52,7799.72,7848.82,7694.27,7785.68,7856.43,7849.13,7726.34,7793.52,7803.73,7751.51,7685.96,7775.58,7769.91,7734.65,7908.25,7722.57,7820.05,7774.97,7888.18,7783.69,7807.83,7825.56,7841.43,7895.61,7878.08,7826.23,7669.64,7841.24,7864.17,7778.03,7822.39,7688.06,7728.0,7826.95,7742.68,7938.33,7835.1,7699.74,7811.61,7748.69,7766.47,7728.96,7669.94,7901.85,7829.9,7854.13,7925.5,7832.37,7791.34,7826.58,7783.57,7759.04,7809.04,7856.18,7855.41,7825.7,7928.04,7752.74,7799.76,7867.66,7755.71,7816.83,7686.51,7791.27,7797.02,7821.96,7863.14
137,9941.56,10004.2,10028.3,10137.5,10099.9,10066.8,10054.1,10104.4,10043.7,9960.26,10070.5,10119.8,10044.4,10080.2,10036.3,10160.1,10062.3,9977.12,10003.0,10144.0,10090.5,10108.0,10017.9,10140.2,10036.6,10117.4,10161.1,10033.0,9887.86,10010.1,9937.3,10211.7,10011.8,10026.8,10094.0,9964.87,10010.4,10128.7,10138.6,10015.8,10130.0,10093.5,10003.6,9872.22,10154.6,9978.85,9971.12,10176.7,10028.3,10112.0,10062.1,10094.0,10065.3,10067.6,10069.6,10019.5,10108.1,10097.3,10086.6,9934.75,10107.0,10243.8,10047.3,10081.2,10041.7,10006.5,10165.3,10055.1,10155.3,10145.5,9921.79,10029.0,9948.2,10070.0,10060.1,10069.0,10150.4,9998.89,10165.9,10154.3,10132.1,10132.4,10085.5,9989.59,9920.95,10090.6,10090.4,9982.32,10245.4,10209.2,10036.7,10033.1,10074.5,10013.0,10140.3,10084.9,9977.47,10018.4,10123.5,10117.8
138,6154.56,6142.72,6154.64,6154.56,6199.13,6164.26,6184.64,6188.08,6122.63,6261.44,6140.34,6211.48,6187.31,6077.44,6059.92,6244.35,6184.45,6142.97,6170.84,6187.35,6134.94,6165.83,6189.8,6137.99,6159.96,6150.81,6250.89,6182.25,6127.25,6250.42,6118.93,6158.57,6119.83,6128.89,6211.4,6152.2,6146.31,6182.25,6207.27,6189.3,6197.59,6128.43,6141.94,6167.95,6179.48,6215.14,6122.62,6241.46,6125.08,6161.35,6144.91,6171.96,6106.04,6216.95,6133.93,6188.4,6121.75,6197.83,6088.85,6192.01,6118.63,6203.82,6077.47,6230.74,6137.54,6136.05,6209.81,6226.09,6218.58,6194.5,6169.28,6064.23,6172.87,6138.16,6116.04,6132.02,6142.95,6184.85,6160.74,6213.21,6149.44,6213.6,6140.0,6199.48,6151.17,6194.56,6133.01,6234.97,6141.11,6190.36,6128.32,6155.22,6224.84,6141.11,6157.58,6134.13,6205.78,6187.54,6152.26,6149.27
139,6068.92,6148.17,6131.76,6098.88,6117.31,6050.69,6113.52,6142.0,6107.75,6117.79,6153.99,6145.43,6150.6,6051.69,6088.96,6163.33,6124.2,6053.48,6132.91,6111.21,6070.87,6158.86,6080.22,6139.97,6122.42,6098.54,6129.8,6115.76,6073.54,6107.9,6092.35,6185.57,5959.52,6166.31,6116.34,6037.16,6101.96,6119.17,6083.67,6098.14,6088.84,6143.98,6119.33,6066.53,6107.28,6094.08,6030.96,6086.16,6107.06,6082.2,6172.95,6160.82,6101.07,6169.29,6102.83,6130.86,6154.42,6172.93,6151.61,6068.55,6139.75,6171.23,6063.96,6094.66,6103.9,6075.09,6119.37,6131.48,6095.27,6218.82,6084.39,6077.56,6073.08,6072.62,6086.35,6022.92,6096.13,6111.25,6085.6,6108.67,6117.02,6047.09,6118.68,6063.41,6076.38,6135.16,6134.81,6091.2,6116.18,6126.61,6095.9,6091.46,6139.51,6011.36,6148.07,6125.25,6134.36,6117.65,6040.8,6126.7
140,6171.39,6206.05,6193.39,6131.02,6211.45,6197.71,6186.42,6076.58,6140.05,6190.81,6112.54,6197.15,6209.03,6137.85,6190.73,6189.02,6234.77,6099.96,6123.08,6147.95,6108.27,6260.46,6181.62,6112.02,6159.74,6227.82,6229.1,6259.39,6033.83,6179.65,6159.12,6129.93,6097.41,6143.08,6169.34,6187.18,6167.84,6204.41,6227.09,6197.21,6243.91,6136.69,6173.87,6153.83,6159.52,6182.65,6073.99,6135.19,6177.56,6239.93,6215.55,6218.36,6203.12,6143.65,6138.65,6199.29,6243.62,6196.33,6189.15,6262.08,6155.09,6243.07,6085.32,6260.09,6122.94,6078.55,6138.72,6247.29,6266.54,6204.97,6129.6,6161.53,6193.21,6020.73,6065.82,6159.05,6178.28,6133.91,6170.39,6257.12,6159.17,6136.35,6171.67,6115.28,6160.32,6112.44,6108.56,6152.76,6237.26,6248.0,6097.88,6124.97,6252.08,6188.63,6087.93,6130.33,6121.0,6196.19,6169.42,6170.04
141,6090.06,6084.43,6073.91,6096.12,6143.4,6060.35,6159.15,6002.09,6090.5,6115.22,6061.3,6103.75,6131.36,6115.65,6114.61,6070.42,6162.43,6048.87,6016.04,6085.31,6085.41,6196.87,6059.75,6026.88,6132.07,6148.09,6130.55,6091.1,6017.04,6151.85,6048.46,6120.72,5985.59,6074.92,6053.99,6093.84,6062.89,6120.62,6157.87,6134.66,6122.74,6035.28,6140.81,6112.08,6075.78,6085.52,6021.29,6128.89,6048.98,6172.86,6103.01,6113.25,6014.74,6105.17,5981.07,6047.25,6070.87,6141.06,6080.15,6117.11,6041.14,6149.11,6007.08,6117.99,6120.51,6095.1,6130.83,6094.79,6186.19,6142.32,6051.96,6123.19,6027.86,6032.71,6025.35,6153.21,6082.99,6074.16,5984.44,6158.19,6105.23,6126.31,6071.51,6067.79,6050.97,6129.82,6127.26,6145.69,6158.4,6149.29,6001.84,6036.02,6164.33,6035.56,6067.17,6159.0,6091.31,6082.5,6093.76,6123.48
142,6076.82,6034.61,5985.31,6077.91,6043.58,6054.01,6052.16,6021.53,6070.46,6057.79,6047.21,6047.14,6063.71,6044.55,6056.59,6080.59,6162.84,6093.61,6045.07,6066.21,6042.46,6075.03,6060.28,6079.73,6070.06,6060.44,6100.34,6059.07,6043.33,6099.32,6033.66,6122.58,5970.39,6072.7,6013.51,6091.55,6041.7,6091.68,6126.51,6092.67,6047.14,6051.77,6061.86,6041.64,6095.32,5975.31,6013.22,6044.45,6071.27,6082.92,6103.38,6129.35,6067.89,6085.32,6072.69,6070.68,6172.96,6121.99,6102.06,6054.89,6092.6,6157.27,6034.31,6076.77,6029.96,6052.3,6141.95,6107.85,6168.81,6137.14,6033.25,6094.7,6110.36,5975.72,6085.83,6073.02,5982.5,6093.58,6046.4,6115.22,6015.69,6012.41,6038.15,6043.94,6124.84,6070.65,5999.16,6077.37,6016.59,6156.62,6124.37,6050.05,6106.74,6080.86,6024.93,6076.54,6027.36,6064.78,6013.22,6062.07
143,6258.5,6169.02,6226.69,6219.37,6270.78,6266.11,6209.6,6180.35,6177.88,6161.79,6248.76,6188.53,6190.75,6191.8,6256.04,6264.85,6272.0,6246.52,6190.83,6174.34,6205.95,6269.84,6210.06,6277.31,6231.76,6202.48,6265.78,6220.21,6160.25,6145.23,6161.3,6313.74,6105.67,6148.27,6243.22,6200.76,6190.03,6230.49,6272.97,6244.22,6280.41,6222.91,6236.97,6170.13,6200.93,6174.26,6150.66,6262.99,6200.65,6193.28,6253.39,6277.28,6214.78,6212.52,6247.91,6268.75,6313.5,6206.18,6264.49,6242.51,6246.0,6302.14,6200.72,6202.99,6198.76,6113.86,6262.27,6255.77,6384.62,6241.97,6235.13,6209.79,6293.69,6112.81,6249.49,6219.52,6183.76,6223.1,6153.66,6245.89,6145.07,6220.9,6137.0,6184.01,6186.12,6216.91,6174.96,6251.63,6247.04,6306.06,6228.42,6143.15,6200.19,6172.85,6248.62,6211.39,6200.73,6210.2,6238.68,6263.01
144,6130.24,6148.36,6062.14,6154.42,6127.16,6118.23,6082.18,6043.42,6097.55,6172.22,6135.77,6101.81,6132.79,6080.33,6124.06,6136.65,6079.87,6105.98,6059.83,6103.94,6051.91,6205.49,6150.7,6128.1,6143.31,6118.0,6130.22,6069.75,6107.6,6141.77,6087.64,6213.33,6022.58,6109.2,6067.23,6089.47,6084.81,6177.96,6154.03,6122.62,6127.51,6041.35,6112.22,6080.51,6117.31,6136.03,6065.36,6202.27,6116.03,6094.12,6174.52,6145.77,6068.73,6166.44,6101.7,6080.2,6086.56,6151.89,6069.68,6132.64,6095.4,6169.07,6100.07,6144.76,6087.27,6062.26,6191.02,6152.53,6235.59,6138.16,5999.03,6096.66,6078.71,6058.55,6082.51,6102.73,6094.64,6148.93,5997.35,6209.23,6109.7,6169.2,6014.64,6201.2,6042.5,6141.13,6090.8,6167.59,6153.64,6160.85,6076.45,6103.67,6205.98,6101.91,5969.54,6093.86,6116.8,6167.8,6115.23,6130.2
145,6114.59,6101.95,6105.94,6107.07,6106.82,6207.2,6117.93,6080.76,6104.16,6180.07,6126.09,6190.17,6191.89,6165.79,6121.65,6203.8,6199.96,6118.5,6030.89,6184.01,6072.96,6294.1,6170.07,6148.67,6211.0,6151.33,6206.66,6169.12,6107.76,6181.63,6112.07,6167.03,6027.57,6187.97,6102.04,6116.79,6011.98,6164.43,6166.43,6161.88,6122.95,6139.93,6078.49,6133.82,6111.2,6086.46,6056.47,6186.45,6045.54,6147.62,6169.14,6204.33,6100.19,6128.37,6109.16,6113.2,6129.78,6093.06,6187.95,6134.4,6222.01,6219.7,6118.68,6188.7,6123.67,6072.15,6176.08,6166.17,6223.33,6287.37,5972.87,6135.52,6124.08,6043.75,6118.92,6145.19,6124.8,6107.79,6108.63,6245.49,6083.8,6183.78,6151.52,6174.42,6054.24,6146.66,6169.06,6131.99,6140.25,6231.69,6133.29,6157.66,6258.49,6062.99,6066.8,6172.01,6158.17,6186.87,6011.41,6145.75
146,6548.66,6601.91,6538.78,6663.82,6500.48,6599.64,6524.98,6571.23,6580.72,6510.68,6655.67,6587.31,6604.17,6500.45,6598.27,6591.98,6582.07,6609.2,6540.62,6564.32,6529.48,6625.26,6589.34,6604.6,6589.28,6566.39,6506.59,6617.15,6619.61,6612.24,6591.3,6649.04,6486.73,6580.12,6520.77,6589.39,6537.14,6660.95,6650.83,6549.68,6623.81,6531.47,6547.28,6480.88,6549.06,6504.96,6461.91,6613.25,6557.4,6592.01,6575.87,6720.26,6557.91,6612.17,6578.54,6552.52,6522.59,6624.93,6581.33,6430.1,6564.65,6605.64,6620.76,6538.08,6577.71,6455.52,6614.71,6518.55,6643.72,6634.52,6518.93,6553.46,6581.44,6454.23,6548.95,6535.76,6511.96,6597.88,6517.62,6625.44,6556.07,6666.61,6517.42,6566.07,6510.05,6627.62,6601.37,6656.55,6512.61,6620.04,6580.84,6560.32,6637.64,6524.14,6566.61,6507.15,6629.07,6624.68,6605.58,6589.77
147,7677.81,7707.6,7625.83,7744.62,7715.52,7764.0,7718.25,7805.85,7637.96,7799.71,7754.33,7729.89,7743.23,7552.38,7717.0,7715.5,7723.88,7665.3,7642.47,7703.65,7632.81,7787.99,7740.0,7807.98,7745.45,7782.03,7712.1,7764.11,7788.42,7728.75,7691.14,7798.72,7632.2,7650.87,7789.54,7684.91,7715.3,7740.75,7807.38,7607.93,7761.23,7637.2,7740.1,7596.01,7735.89,7660.74,7610.82,7770.73,7678.98,7747.35,7738.55,7748.08,7744.92,7737.9,7788.38,7699.97,7832.81,7737.16,7720.61,7655.65,7758.07,7868.13,7748.26,7665.86,7651.69,7718.58,7846.9,7772.37,7802.2,7753.56,7621.07,7633.64,7789.61,7652.63,7625.86,7659.85,7776.13,7684.36,7775.8,7725.68,7722.47,7720.72,7690.21,7710.58,7718.43,7808.92,7686.99,7764.47,7784.42,7841.79,7750.8,7726.5,7760.0,7650.01,7708.44,7617.08,7659.07,7592.21,7701.32,7732.77
148,6289.19,6399.44,6291.39,6347.23,6329.33,6316.52,6376.79,6248.89,6339.05,6343.75,6314.0,6424.43,6340.77,6321.25,6267.64,6392.33,6394.03,6350.35,6235.48,6317.39,6301.5,6353.46,6240.72,6281.02,6319.45,6354.44,6369.66,6321.83,6326.72,6318.54,6313.1,6364.97,6235.6,6355.25,6332.7,6325.66,6245.64,6458.2,6314.31,6409.74,6369.4,6311.35,6343.8,6337.29,6323.29,6323.69,6253.19,6346.68,6329.73,6372.39,6356.62,6399.44,6382.5,6329.48,6309.71,6359.68,6312.81,6377.32,6342.48,6387.85,6353.93,6378.87,6268.07,6240.91,6303.75,6274.95,6358.7,6337.27,6455.22,6415.7,6239.69,6320.86,6336.03,6291.66,6274.62,6332.41,6328.65,6352.95,6367.52,6388.86,6292.24,6280.67,6279.05,6356.09,6263.99,6359.02,6388.67,6364.34,6332.34,6429.78,6307.78,6359.64,6461.25,6301.48,6290.31,6394.65,6299.58,6375.22,6349.06,6349.74
149,6412.83,6363.29,6370.13,6468.47,6492.51,6388.2,6439.72,6427.42,6333.52,6407.16,6415.85,6391.87,6467.95,6402.94,6400.12,6490.82,6436.87,6312.91,6382.65,6405.27,6410.89,6496.79,6387.59,6395.8,6307.73,6438.01,6436.42,6409.26,6426.02,6476.36,6390.88,6457.94,6383.64,6442.54,6370.29,6352.61,6306.23,6478.64,6421.08,6481.08,6436.43,6434.92,6359.62,6387.08,6404.47,6400.23,6307.31,6386.42,6371.73,6469.16,6453.31,6378.54,6372.05,6390.43,6417.14,6410.66,6464.96,6446.05,6412.57,6431.71,6461.45,6421.73,6377.59,6424.24,6388.75,6458.92,6504.86,6422.56,6561.0,6444.72,6218.02,6440.45,6396.6,6313.89,6362.89,6332.68,6425.86,6439.27,6334.71,6482.31,6370.19,6385.55,6339.64,6466.43,6369.81,6444.22,6469.21,6432.38,6435.34,6428.78,6450.48,6326.24,6486.3,6377.44,6358.72,6392.66,6384.76,6432.57,6370.06,6452.58
150,6515.21,6543.62,6380.78,6541.2,6517.77,6533.0,6573.3,6560.82,6460.5,6531.33,6540.22,6573.21,6539.7,6493.34,6496.97,6522.22,6528.28,6530.84,6531.35,6560.19,6460.92,6543.76,6427.64,6609.91,6504.24,6485.75,6551.07,6487.61,6575.55,6552.78,6514.11,6639.02,6451.88,6529.31,6462.38,6529.06,6446.57,6620.43,6556.55,6522.47,6552.36,6485.36,6493.02,6427.96,6507.01,6567.58,6349.64,6546.51,6506.95,6428.87,6542.84,6581.13,6425.47,6511.77,6612.99,6475.71,6623.95,6571.8,6491.22,6382.19,6487.04,6643.65,6555.26,6544.05,6562.09,6496.65,6688.53,6467.73,6606.57,6591.44,6439.67,6548.81,6583.94,6513.61,6428.83,6445.74,6540.46,6502.58,6431.53,6538.69,6415.66,6520.35,6470.4,6525.55,6428.3,6569.06,6474.17,6518.29,6591.69,6556.23,6522.59,6494.04,6585.42,6336.88,6509.59,6510.21,6558.49,6529.73,6565.06,6550.08
151,9676.5,9793.49,9748.26,9914.43,9687.8,9726.31,9800.85,9676.6,9738.39,9899.31,9834.62,9792.76,9869.06,9669.41,9761.42,9825.35,9788.67,9574.23,9689.98,9812.83,9841.07,9853.47,9733.36,9935.44,9809.13,9838.74,9791.33,9741.17,9717.79,9831.95,9664.54,9936.8,9698.76,9697.63,9754.11,9678.34,9686.09,9842.13,9800.28,9791.45,9847.24,9833.11,9762.61,9617.89,9819.27,9741.92,9691.0,9728.0,9699.17,9868.08,9754.36,9910.36,9727.41,9813.61,9818.91,9690.58,9837.85,9899.28,9819.62,9648.91,9759.33,9781.07,9734.14,9778.11,9667.06,9753.53,9877.91,9774.98,9883.31,9867.97,9560.81,9843.98,9797.8,9718.83,9552.06,9690.74,9807.31,9576.87,9866.58,9741.54,9776.01,9816.33,9728.26,9722.06,9674.36,9751.23,9856.72,9831.11,9852.71,9947.25,9828.39,9788.01,9856.16,9644.52,9770.45,9569.93,9717.92,9704.25,9790.18,9810.29
152,6942.36,6943.55,6987.84,6994.56,6887.59,6967.05,6955.35,6976.89,6803.03,7072.55,6951.6,7058.21,6995.4,6944.63,6913.9,6937.6,7009.18,6945.68,6940.93,7035.99,6953.52,7142.59,6937.34,6998.12,6974.93,7042.91,6946.81,6986.83,6931.89,6957.09,6833.89,7086.05,6960.06,6954.04,6991.22,6915.12,6841.95,6971.13,6984.6,7017.92,7016.99,6955.77,6969.86,6904.31,6923.74,6980.24,6875.26,7024.19,6922.97,6994.07,7019.75,7041.44,6948.58,6990.11,7025.22,6937.63,7041.29,7037.15,7031.75,6839.71,6914.93,7015.85,7059.7,6961.98,6938.81,7021.8,7084.98,6914.44,7135.68,7022.74,6960.59,6934.66,7001.13,6882.63,6864.13,6900.05,6930.42,6927.83,6981.12,6961.09,6907.58,7010.53,6987.68,6919.42,6790.39,7051.75,6928.98,6969.92,7061.03,7015.92,7026.5,6989.19,7064.52,6881.12,6921.12,6921.76,6962.14,6825.54,6954.94,7017.16
153,8536.27,8563.91,8459.61,8656.46,8510.53,8580.58,8557.46,8564.0,8532.69,8626.27,8543.58,8601.79,8575.01,8559.68,8619.51,8657.68,8663.52,8407.56,8506.92,8689.15,8576.0,8536.51,8513.71,8717.55,8558.5,8577.28,8639.06,8548.6,8505.58,8608.69,8523.1,8618.98,8561.17,8541.27,8595.17,8591.28,8500.79,8550.79,8620.83,8634.71,8644.93,8617.85,8480.24,8456.02,8575.05,8552.07,8449.91,8644.6,8517.86,8655.33,8537.89,8727.97,8454.76,8659.17,8522.45,8577.59,8583.24,8620.07,8587.63,8359.84,8449.37,8535.86,8540.35,8596.67,8467.83,8556.13,8723.47,8519.27,8694.69,8642.6,8509.04,8554.04,8593.83,8485.82,8518.8,8517.13,8613.08,8451.51,8548.05,8540.45,8472.05,8557.53,8593.59,8525.62,8408.26,8649.82,8491.99,8531.81,8679.75,8704.71,8585.67,8501.3,8716.0,8496.95,8617.76,8480.51,8551.52,8442.53,8571.74,8665.32
154,6851.95,6834.1,6872.08,6935.21,6843.92,6817.93,6964.91,6861.73,6820.13,6905.22,6845.53,6844.36,6893.3,6963.29,6893.74,6905.69,6943.19,6888.81,6830.49,6979.57,6877.33,7030.12,6807.93,6965.5,6870.26,6962.13,6960.61,6975.0,6896.42,6969.62,6897.47,6985.6,6926.94,6919.04,6926.81,6786.1,6859.86,6899.59,7015.54,7008.51,6978.01,6915.24,6897.4,6864.86,6905.38,6901.12,6815.66,6923.0,6765.1,6943.91,6912.67,7042.45,6755.31,6843.56,6862.71,6876.12,6952.91,6907.33,6940.72,6851.77,6866.76,6914.18,6899.09,6906.34,6832.69,6869.09,7012.83,6789.56,7053.76,6836.73,6826.31,6963.37,6913.85,6908.54,6829.42,6721.36,6892.54,6897.49,6900.24,6858.41,6845.64,6916.45,6887.74,6940.64,6796.62,7027.07,6908.6,6955.37,6867.22,6939.66,6962.96,6898.32,6945.3,6918.07,6902.76,6853.6,6924.52,6794.51,6859.49,7017.14
155,10606.8,10632.8,10633.4,10710.3,10589.6,10692.9,10728.8,10626.0,10494.1,10598.7,10654.0,10735.5,10747.1,10609.4,10704.3,10745.4,10764.0,10491.5,10660.5,10760.5,10740.1,10744.9,10534.2,10819.5,10554.0,10711.0,10699.3,10670.6,10570.7,10731.1,10551.8,10802.5,10620.8,10706.4,10696.4,10672.8,10527.9,10658.1,10678.1,10593.6,10732.2,10626.3,10611.0,10605.4,10632.2,10529.4,10527.5,10717.4,10699.9,10772.8,10718.4,10845.3,10605.6,10731.3,10644.1,10760.3,10749.0,10588.5,10587.0,10571.0,10596.5,10726.1,10600.0,10705.0,10723.7,10680.7,10702.4,10590.3,10855.8,10666.7,10563.3,10674.0,10752.3,10586.2,10649.8,10666.0,10684.7,10642.6,10702.5,10765.5,10376.4,10760.0,10624.3,10681.7,10609.0,10827.0,10708.9,10693.1,10628.7,10896.7,10716.1,10546.5,10853.7,10588.4,10642.9,10631.1,10560.3,10591.7,10728.8,10674.4
156,7267.78,7301.2,7396.79,7346.73,7269.49,7157.86,7367.31,7315.26,7167.85,7327.64,7296.83,7238.66,7325.92,7285.16,7362.5,7325.29,7373.95,7203.67,7259.67,7414.06,7268.33,7347.63,7269.86,7376.75,7332.81,7304.94,7371.46,7236.85,7250.77,7308.74,7223.47,7364.19,7336.3,7307.87,7402.36,7224.2,7352.92,7385.0,7393.39,7365.2,7380.72,7312.66,7276.79,7284.73,7238.37,7305.84,7246.41,7305.17,7226.33,7353.56,7296.5,7441.13,7305.55,7224.41,7331.68,7325.81,7358.79,7313.4,7329.36,7325.4,7352.21,7358.12,7308.27,7235.16,7385.51,7358.56,7447.4,7168.35,7496.77,7344.53,7233.48,7167.26,7330.0,7184.01,7307.26,7259.99,7324.6,7358.51,7238.67,7277.99,7285.37,7393.68,7318.55,7393.82,7241.45,7353.19,7293.36,7297.01,7367.52,7459.04,7322.16,7261.73,7391.38,7305.54,7260.39,7186.7,7300.92,7240.91,7330.85,7430.3
157,9111.62,9068.69,9111.62,9123.7,9052.29,9001.67,9107.74,8986.36,8950.36,9177.42,9096.72,9097.29,9207.6,9071.31,9130.38,9277.87,9184.99,9030.49,9049.13,9094.28,8967.6,9220.89,8975.47,9110.2,9096.47,9089.24,9128.53,9135.08,9073.44,9195.01,8917.97,9248.31,9161.22,9053.05,9115.38,9102.05,9038.2,9161.33,9175.0,9098.63,9187.1,9157.49,9155.03,9024.33,9083.86,9038.99,9076.36,9237.79,9125.78,9204.94,9065.11,9247.46,9031.87,9097.98,9076.95,9110.53,9155.85,9078.36,9138.18,9085.74,9019.62,9150.02,9012.82,9116.38,9067.43,9117.43,9246.41,8978.26,9293.77,9176.51,9090.41,9117.45,9006.06,8935.86,9040.97,9069.38,9141.27,9115.17,9121.82,9062.83,9001.34,9240.69,9115.84,9158.57,9016.82,9140.3,9154.36,9037.2,9113.47,9194.87,9141.36,9123.56,9185.82,9040.53,9023.63,9023.41,9135.25,9109.98,9052.17,9162.58
